spend_ref,supplier_id,entity_id,date_key,category_id,source_file_id,vat_basis_id,amount,is_grant_in_aid,transaction_number,unresolved_reason
b0dfbc5673e701fe,504,2,2024-10-04,596,14,2,4142.72,false,202425CRCR00027327,below_threshold
b0dfc7e5e662ed93,8950,5,2025-01-27,1242,49,2,2952.6,false,1908709744,no_match
b0e15a73a7ec8f60,11966,2,2023-08-24,1027,13,2,1200,false,202324CR00024143,no_match
b0e162ccdbeb2961,4447,1,2024-07-04,860,5,1,1190,false,31151500,below_threshold
b0e1f36fb4ec7ba7,8590,1,2024-06-11,1360,4,1,3000,false,93284597,below_threshold
b0e210a8fe059c34,11717,2,2023-04-28,245,13,2,2602.28,false,202324CR00004561,review
b0e22d9a422ea5c7,7024,2,2023-10-26,286,13,2,1155,false,202324CR00033144,review
b0e266e3f643d80b,6062,2,2023-07-24,1130,13,2,129,false,202324CR00014218,below_threshold
b0e2897ab3ac3f3d,12012,5,2024-07-10,1508,43,2,1394.9,false,1908518416,redacted
b0e30cd173da8bf5,11703,2,2023-04-24,1177,13,2,2317.35,false,202324CR00003225,redacted
b0e32b6798915205,5975,5,2025-02-12,1242,50,2,4169.5,false,1908729267,below_threshold
b0e374d1f6e8c745,1652,2,2025-01-15,1027,14,2,1040,false,202425CRCR00028061,no_match
b0e3805813a119b7,1281,1,2024-11-22,719,9,1,1114.21,false,31180632,below_threshold
b0e38f9913cf4000,2916,1,2024-05-24,559,3,1,11540.28,false,31142304,ambiguous
b0e40ebd8463f160,8590,1,2025-01-09,1360,11,1,857.23,false,93405944,below_threshold
b0e41e7812820f97,1151,5,2024-04-22,793,40,2,4071.57,false,1908437647,review
b0e4e1887a6f0178,5968,5,2024-07-05,492,43,2,4709.55,false,1908514619,below_threshold
b0e4e567ca3a4e07,2916,1,2024-04-02,301,2,1,10000,false,31128258,ambiguous
b0e5d50eceafa4b8,12012,5,2024-11-27,1508,47,2,1584,false,1908646296,redacted
b0e5d7fe6246c3a1,13211,5,2024-10-25,242,46,2,-2922.04,false,1700178431,below_threshold
b0e718cf004339e6,1566,1,2024-10-24,798,8,1,1736.53,false,31179444,below_threshold
b0e74cae9ce74770,10025,2,2023-04-28,392,13,2,600,false,202324CR00002074,no_match
b0e75911d8d959f8,2081,2,2024-02-13,789,13,2,300.8,false,202324CR00051827,review
b0e845c6d8fb0dc8,11703,2,2023-08-29,10,13,2,301.64,false,202324CR00023936,redacted
b0e89d15aab9c32f,781,2,2024-01-22,30,13,2,255.48,false,202324CR00050430,review
b0ea6ccce9eab054,9067,2,2024-02-27,30,13,2,10246.12,false,202324CR00056534,review
b0eb1b5c3d69d4b0,4354,2,2023-06-23,208,13,2,13722.9,false,202324CR00009659,review
b0ec176860c303d7,8303,2,2024-02-02,1523,13,2,1600,false,202324CR00052042,below_threshold
b0ec928afa903cf8,2330,5,2024-06-28,942,42,2,992.85,false,5105938892,review
b0ecf892ad594e4e,6442,5,2024-04-30,1170,40,2,2927,false,5105930358,below_threshold
b0ed018174c18d47,2541,5,2024-04-05,160,40,2,2127.64,false,5105925675,no_match
b0ed3e058ae8fd2e,3098,5,2024-12-09,793,48,2,8114.67,false,1908665169,below_threshold
b0ed930ca4523255,2319,2,2024-08-21,221,14,2,480,false,202425CR00023715,review
b0ed9f0e045bfebb,12012,5,2024-07-23,192,43,2,1609.68,false,1908528551,redacted
b0ee699478e90939,1561,5,2025-01-02,378,49,2,3709.93,false,1908687038,no_match
b0ef7cfe845746fa,12504,5,2025-02-14,923,50,2,850,false,1908732609,below_threshold
b0f005c6ef13ff28,5702,2,2024-12-24,1177,14,2,670.88,false,202425CRCR00043948,below_threshold
b0f040291eab5f8f,10034,2,2024-10-07,1154,14,2,854.35,false,202425CRCR00031788,review
b0f04faca641c0d2,12012,5,2024-12-23,1508,48,2,1061.5,false,1908683615,redacted
b0f0bf2c65192db2,2941,3,2024-07-29,1631,19,1,3078660.92,false,2000012422,below_threshold
b0f0c9a65e0f5cf2,4043,2,2024-04-10,1177,14,2,7497,false,202425CR00001953,below_threshold
b0f0e500e04ad15f,4591,3,2025-02-20,896,26,1,43539.55,false,1009717,below_threshold
b0f1b5dd5e4e3e74,362,2,2023-11-20,1154,13,2,3036.44,false,202324CR00039441,below_threshold
b0f323a890fb620c,11703,2,2025-02-26,1177,14,2,486.4,false,202425CRCR00034053,redacted
b0f39713938c9f5d,12012,5,2025-02-17,734,50,2,1802.06,false,1908733517,redacted
b0f3e626b4c0c11c,12012,5,2024-09-04,1508,45,2,594,false,1908567397,redacted
b0f50ef9bdfaf02e,8847,2,2024-03-04,74,13,2,9439.94,false,202324CR00057299,review
b0f520c8493dabd0,8105,2,2024-07-04,337,14,2,420,false,202425CR00014396,no_match
b0f5822ed3e867fb,11703,2,2024-09-26,1177,14,2,1820.68,false,202425CRCR00028559,redacted
b0f70370fb5c62e5,12012,5,2024-11-12,1242,47,2,1225.57,false,1908630774,redacted
b0f744758b468edf,6080,2,2023-08-21,1154,13,2,330.12,false,202324CR00023703,review
b0f7b90d00a8099c,13083,2,2025-01-02,286,14,2,942.89,false,202425CRCR00025352,below_threshold
b0f8e1a72a1c49ba,12120,5,2025-02-14,1319,50,2,5855.5,false,1908733276,below_threshold
b0f94b01156f1a84,11717,2,2023-12-19,245,13,2,308.52,false,202324CR00044946,review
b0f9f92b23f2c4d0,12379,5,2024-05-09,1319,41,2,558.5,false,1908453115,below_threshold
b0fa3dc661b73947,1561,5,2025-01-21,378,49,2,2078.78,false,1908702765,no_match
b0fa4eec52c9c4c3,6449,5,2024-09-27,242,45,2,9846.12,false,1908588766,below_threshold
b0fa5c5ca90474c2,10378,2,2023-07-20,476,13,2,1041.61,false,202324CR00017512,review
b0faa1ca00b00275,362,2,2023-05-22,1154,13,2,336.8,false,202324CR00008041,below_threshold
b0fbf9afb4d5c1bc,7421,2,2023-11-17,1177,13,2,1890.04,false,202324CR00039344,below_threshold
b0fc115d8c0f1ebb,12012,5,2025-01-27,1242,49,2,2786.4,false,1908710088,redacted
b0fcd44c8bd96af6,1561,5,2025-01-07,378,49,2,1648.81,false,1908689298,no_match
b0fd059f1187dbfe,12012,5,2024-04-03,1508,40,2,1131.35,false,1908421690,redacted
b0fd8084a189a692,4771,2,2024-06-25,623,14,2,32903.83,false,202425CR00014327,below_threshold
b0fec74035624a53,10213,4,2024-07-02,258,31,1,41175,false,5100019500,no_match
b0ff32bcd83ff142,13083,2,2024-08-29,286,14,2,942.89,false,202425CR00024237,below_threshold
b0ff382e122fbaa6,12637,2,2023-05-03,74,13,2,15168.69,false,202324CR00000841,below_threshold
b0ffa60338fd36ab,7980,5,2024-07-05,242,43,2,-1739.34,false,1700173806,below_threshold
b0ffee048d3e0d06,12012,5,2024-10-02,1508,46,2,698.8,false,1908591808,redacted
b10045cbda785d03,2710,4,2024-04-08,1430,28,1,159100,false,5100001065,review
b1004ddaf1ee4f1a,2696,5,2025-02-28,1450,50,2,6540.76,false,5105975049,below_threshold
b10074394c33e457,11703,2,2025-03-27,1177,14,2,1006.3,false,202425CRCR00038542,redacted
b102d3a77991ac1a,2319,2,2023-10-10,102,13,2,745,false,202324CR00032246,review
b1032176cab44a64,3745,5,2025-01-09,955,49,2,641.67,false,1908693257,below_threshold
b1038b499e93e547,3290,5,2025-02-12,1242,50,2,14899.64,false,1908729126,below_threshold
b103a25b6a253dce,12012,5,2024-08-21,192,44,2,1609.68,false,1908556030,redacted
b103f949fa4be5be,11703,2,2024-04-15,1069,14,2,1118.25,false,202425CR00002754,redacted
b1041103f19ae044,1663,1,2024-03-08,1599,1,1,129498,false,31128325,review
b105213f183b7376,9607,5,2024-04-12,1172,40,2,6064,false,1908430146,no_match
b105b34633617c69,12012,5,2024-05-30,192,41,2,909.48,false,1908474061,redacted
b10662a8427bfc52,6380,2,2023-06-02,525,13,2,1962.5,false,202324CR00008214,below_threshold
b106b4aa0e69ff72,12012,5,2024-12-11,1508,48,2,742.8,false,1908668926,redacted
b106bd56e792ac5b,10815,1,2024-03-08,436,1,1,3719.84,false,31121639,no_match
b107f7355fa6bbd8,11453,5,2024-04-18,900,40,2,508.49,false,1908435897,below_threshold
b10806fbfc8ae06f,13130,5,2024-09-12,1335,45,2,724.5,false,1908574014,below_threshold
b1080fc2718f8335,5285,2,2024-06-25,200,14,2,8627.6,false,202425CR00014383,below_threshold
b10836c98884a40d,12012,5,2024-07-24,1508,43,2,538.8,false,1908530877,redacted
b108acfece605222,6728,2,2024-02-27,399,13,2,575,false,202324CR00053863,review
b108b4e7d766a9b0,11766,1,2024-03-28,719,1,1,980,false,31129947,below_threshold
b108cc039aa4497c,10050,2,2023-09-15,594,13,2,10400,false,202324CR00027729,below_threshold
b109573d1928991d,13067,5,2024-10-25,242,46,2,2922.04,false,1908616274,below_threshold
b10a003b7816a058,6055,5,2025-02-28,825,50,2,13062.34,false,5105977042,below_threshold
b10a13b3b498c9ed,9696,5,2025-02-06,816,50,2,5130,false,5105974449,below_threshold
b10a74ae3fcc2ff0,12012,5,2024-10-15,1242,46,2,565.99,false,1908605965,redacted
b10a77580ce6731d,7714,2,2023-07-04,74,13,2,4207.14,false,202324CR00015312,below_threshold
b10a985ec5432145,7299,3,2024-05-17,7,17,1,147500,false,2000004890,below_threshold
b10ab42fa34cd30f,5098,2,2024-10-04,1027,14,2,285,false,202425CRCR00031459,no_match
b10af61f1aecc097,6608,2,2023-09-18,596,13,2,4620,false,202324CR00024153,below_threshold
b10bb35c7801c394,11703,2,2024-08-28,1177,14,2,1006.32,false,202425CR00022901,redacted
b10ce350b65f67e5,4536,2,2023-12-22,596,13,2,31,false,202324CR00043048,below_threshold
b10d9f6c5cf363a3,6080,2,2024-10-14,1154,14,2,365.17,false,202425CRCR00032684,review
b10da99d89a53dfb,3883,4,2024-11-19,1272,35,1,423639.85,false,5100050436,below_threshold
b10db21255048f62,13336,5,2024-11-12,1242,47,2,3422.25,false,1908631224,below_threshold
b10e5c65d799976d,4882,2,2023-09-14,1512,13,2,3028,false,202324CR00027641,review
b10e62a519522078,3578,2,2023-07-06,28,13,2,300,false,202324CR00016051,below_threshold
b10fdbb133bd4a57,9960,2,2023-08-25,30,13,2,3441.48,false,202324CR00024696,below_threshold
b10fee048b256ec7,504,2,2023-09-20,1209,13,2,347.66,false,202324CR00028453,below_threshold
b111a20a4599c4ba,2873,1,2024-04-26,223,2,1,26000,false,93260257,ambiguous
b11201d3811697b0,12012,5,2024-12-17,816,48,2,4620,false,5105966431,redacted
b112a1540747bc80,6761,2,2024-07-16,525,14,2,541.1,false,202425CR00013570,below_threshold
b112cbd7ca78b30c,9885,2,2025-03-17,1154,14,2,7200,false,202425CRCR00040167,below_threshold
b112dbf89828f939,10541,2,2025-01-29,1177,14,2,1365.51,false,202425CRCR00028720,below_threshold
b1137b4341015e79,10537,3,2024-07-24,1631,19,1,384750,false,2000011910,below_threshold
b113a04c345c78bd,12012,5,2024-05-15,793,41,2,1257.2,false,1908460817,redacted
b115396a0bc7f4c5,3970,2,2023-10-09,1154,13,2,330.12,false,202324CR00031812,review
b11554c47cadefb3,2702,5,2024-07-05,1172,43,2,4835.96,false,1908514960,below_threshold
b11586a378cd91a2,11703,2,2024-01-11,1177,13,2,1697.56,false,202324CR00048996,redacted
b115e96022a1c9c6,12287,2,2023-05-18,1512,13,2,657.42,false,202324CR00007703,below_threshold
b11629797166685b,5452,4,2024-11-13,1220,35,1,33600,false,5100049337,ambiguous
b1167a5f2ba41240,10815,1,2024-03-08,436,1,1,867.29,false,31121714,no_match
b116f9d08a658c53,8950,5,2024-06-11,1242,42,2,4839.41,false,1908484924,no_match
b1171261cf065630,2599,2,2023-09-05,1027,13,2,600,false,202324CR00026214,no_match
b117ab0d3ccb8556,12012,5,2025-02-19,1508,50,2,868.8,false,1908736133,redacted
b117e280480c1d00,9885,2,2024-07-29,1154,14,2,384.46,false,202425CR00019809,below_threshold
b118d1dd2f4c5a67,8131,5,2024-04-10,771,40,2,668.2,false,1908427933,no_match
b11966c69c16e6f8,11290,2,2023-09-14,208,13,2,6889.79,false,202324CR00027610,below_threshold
b1196f0a88307301,6899,3,2024-09-03,896,21,1,99840,false,981741,below_threshold
b119c28cff037b80,12012,5,2024-09-24,1242,45,2,957.82,false,1908585185,redacted
b11a475273672389,4810,5,2024-06-07,242,42,2,6749.52,false,1908479869,below_threshold
b11a761b85c024f4,5473,5,2024-09-25,1054,45,2,4317.02,false,1908577620,below_threshold
b11aa0deac7f2c87,4639,1,2024-08-30,210,6,1,425,false,31166556,redacted
b11acec45c0c8d1a,11553,3,2025-02-17,1141,26,1,57091.27,false,CONF9140046041421376,no_match
b11b191661fd69f7,12012,5,2024-12-20,492,48,2,5356.48,false,1908679430,redacted
b11b274a0fbd2e00,12012,5,2025-01-08,1508,49,2,822,false,1908690958,redacted
b11b897d1ddfdf1f,9885,2,2024-08-27,1154,14,2,384.46,false,202425CR00024587,below_threshold
b11bfcba8b0b0dec,2251,5,2024-04-12,1172,40,2,3156.6,false,1908429891,below_threshold
b11c2dc9acc84a44,12012,5,2024-12-23,1508,48,2,556.1,false,1908683699,redacted
b11c8b4019bd4cf3,12012,5,2024-07-24,1508,43,2,1079.5,false,1908530235,redacted
b11ce9c6ed682c2e,6075,5,2024-05-09,1508,41,2,4216.86,false,1908452952,review
b11cf539ac6d5093,7840,1,2024-03-01,559,1,1,4915.52,false,31123211,below_threshold
b11dc44a1bb0a3a0,10453,3,2024-04-02,103,16,1,29263,false,2000000124,below_threshold
b11dd80e22fe84ff,4639,1,2024-05-31,568,4,1,15298.6,false,6062615,redacted
b11e26c860420990,4345,2,2024-01-03,74,13,2,1020,false,202324CR00047144,review
b11e476940ce2775,12662,5,2024-12-23,1335,48,2,644,false,1908682774,below_threshold
b11e5b08ab767e9a,6921,1,2024-10-30,559,8,1,595,false,31175528,below_threshold
b11e62273cf87ada,10668,5,2024-03-29,1206,39,2,500,false,5105923923,below_threshold
b11e8ab61b2a3f51,9773,1,2025-02-10,1599,12,1,14200,false,31200933,below_threshold
b11ea879afd09aa8,6131,5,2024-06-14,1335,42,2,643.44,false,1908495305,review
b11f3b2cf65f8ef9,9067,2,2023-09-28,30,13,2,3980.19,false,202324CR00029729,review
b11f5d1cfc95194b,4480,2,2024-11-14,1559,14,2,725,false,202425CRCR00037388,below_threshold
b11f5f97a0750f7c,3970,2,2025-02-10,1154,14,2,414.97,false,202425CRCR00033429,review
b1203864c8c4bac4,3970,2,2025-02-10,1154,14,2,683.48,false,202425CRCR00033337,review
b1206c05ac9e68e3,5961,5,2024-03-29,263,39,2,1103.6,false,5105924640,review
b12110aad126f4c3,262,2,2023-10-24,783,13,2,600,false,202324CR00029953,below_threshold
b12142cb1c332cbe,8545,2,2023-05-12,143,13,2,7.29,false,202324CR00006701,no_match
b1217d435fc86df8,2704,2,2023-11-15,1317,13,2,301,false,202324CR00038817,below_threshold
b121de3d41185dcb,7499,2,2024-09-03,814,14,2,5004.82,false,202425CRCR00026288,below_threshold
b12227d6e94e1977,7024,2,2024-02-27,286,13,2,1210,false,202324CR00053870,review
b1222874ce1700d3,8590,1,2024-10-24,1360,8,1,4380.61,false,93362096,below_threshold
b1223eff7699240c,12012,5,2024-05-30,192,41,2,1196.88,false,1908474188,redacted
b12292947167b6bd,10820,1,2025-01-21,35,11,1,36820.09,false,93408576,no_match
b122bfc5702e247b,12253,5,2024-06-14,557,42,2,9956.44,false,1908494491,no_match
b12300f599451458,8243,2,2023-04-21,1177,13,2,6524.7,false,202324CR00003184,review
b1242668bdd543b5,734,5,2024-12-06,1508,48,2,944,false,1908662925,below_threshold
b124b19bc3860ecc,9778,5,2024-07-16,1432,43,2,779.01,false,5105941515,no_match
b124d784992c9eb0,13124,5,2024-10-31,619,46,2,1725,false,5105957797,below_threshold
b12560db7020e294,10368,2,2024-05-02,74,14,2,4496.89,false,202425CR00005960,review
b12589c06cc1d56c,9067,2,2023-10-25,30,13,2,12159.88,false,202324CR00034251,review
b1258d3c6702b3a8,8818,2,2023-05-12,337,13,2,27154.57,false,202324CR00006761,below_threshold
b1259fb8923b4801,7131,5,2025-01-02,1372,48,2,566,false,5105965559,review
b125aa67c7bfb103,781,2,2023-10-02,1426,13,2,342,false,202324CR00030039,review
b125d82156f4bd0c,6204,2,2023-04-11,1154,13,2,632.84,false,202324CR00001447,below_threshold
b125faf67e19d461,7007,5,2024-12-13,1508,48,2,4848.99,false,1908673147,review
b12659556ff6d43a,3338,3,2024-03-20,198,15,1,62529.97,false,233135082,review
b126fa06fc38c7a3,6331,1,2025-01-24,197,11,1,4602.82,false,93414591,below_threshold
b1274f9c0925c1a9,12012,5,2024-09-18,1508,45,2,1728.57,false,1908581329,redacted
b127572d1cab8958,2382,1,2024-11-29,83,9,1,1884,false,93386429,review
b1277b70cca483ab,13105,2,2024-01-23,699,13,2,1212.23,false,202324CR00050498,review
b12785ebed9510d2,6204,2,2023-12-29,1154,13,2,371.39,false,202324CR00046473,below_threshold
b127e8be1e0caee0,11661,5,2024-11-21,352,47,2,7046.13,false,1908641124,review
b128768ed20982a9,7373,2,2024-02-26,1154,13,2,752.6,false,202324CR00056191,review
b1294a454213503e,4639,1,2024-03-07,860,1,1,1000,false,31123237,redacted
b1296786bbac98d5,6131,5,2024-12-16,1335,48,2,804.3,false,1908674074,review
b129fd2523c80639,5742,1,2024-09-19,197,7,1,5940,false,93343578,below_threshold
b12a44a901fd92a8,12012,5,2025-02-19,1508,50,2,1372,false,1908736475,redacted
b12adbbe6710ed8c,12662,5,2024-07-23,1335,43,2,2070,false,1908527558,below_threshold
b12ae1dc46d64cec,10831,2,2023-07-21,1027,13,2,450,false,202324CR00017653,no_match
b12bd07dd5e34c62,6820,5,2024-03-21,158,39,2,1500,false,5105923313,review
b12bf8832d8df141,3873,5,2024-06-28,145,42,2,90000,false,5105937022,ambiguous
b12c16dfa0b3592f,12012,5,2024-04-22,110,40,2,3810,false,1908436802,redacted
b12c956701deef0d,10229,5,2024-05-20,1264,41,2,5287.1,false,1908464676,review
b12d827f15bb7e59,1243,3,2025-01-14,869,25,1,25956,false,#,below_threshold
b12da226deff2259,6080,2,2023-10-02,1154,13,2,332.08,false,202324CR00030425,review
b12db90f37d6cfd3,8369,5,2024-11-22,242,47,2,5039.8,false,1908642246,below_threshold
b12de6ac717dc834,4416,2,2023-10-04,814,13,2,30857.14,false,202324CR00031293,below_threshold
b12e3f57b0a3e611,2916,1,2024-04-15,719,2,1,3190,false,31132130,ambiguous
b12ebfdf68b7c92b,2940,2,2025-01-29,1177,14,2,17714.69,false,202425CRCR00029009,below_threshold
b12f4994ce673993,5702,2,2025-01-29,1177,14,2,455.17,false,202425CRCR00028689,below_threshold
b12f4ac54f5a9eee,8965,2,2023-06-22,1559,13,2,325,false,202324CR00013095,below_threshold
b12facd70a736f00,12272,2,2024-07-02,814,14,2,3346.01,false,202425CR00015822,no_match
b12fb619f48bc487,341,2,2024-10-07,893,14,2,727.16,false,202425CRCR00031685,below_threshold
b12fe7ac47634b96,8818,2,2023-07-11,1426,13,2,1030.12,false,202324CR00016660,below_threshold
b1302c02cb8c6b92,8010,2,2024-12-24,941,14,2,432.65,false,202425CRCR00042602,below_threshold
b1303668cfdb9db9,771,3,2024-10-23,1631,22,1,1475000,false,2000021172,below_threshold
b1306bc330f31309,6131,5,2024-10-07,1335,46,2,603.23,false,1908597107,review
b13078454672cd61,9895,5,2024-08-15,145,44,2,3190,false,5105945888,below_threshold
b130d9d8a67fa60e,10378,2,2023-07-20,476,13,2,2556.74,false,202324CR00017487,review
b131c7fe27cb4048,11717,2,2024-07-29,245,14,2,843.46,false,202425CR00019999,review
b131c850adcf0839,10815,1,2024-03-01,436,1,1,2917.6,false,31120259,no_match
b132b8337fa4d280,12807,3,2024-11-19,1345,23,1,39250.71,false,993898,ambiguous
b133251c2506c815,1561,5,2025-01-27,378,49,2,6039.6,false,1908711292,no_match
b1337e1693c1c5b0,6236,5,2024-09-12,825,45,2,8460,false,5105949480,below_threshold
b13385efd5b244b4,7655,4,2025-02-17,839,38,1,41812,false,5100068970,below_threshold
b134894a713a5a6e,12012,5,2024-12-11,1508,48,2,594,false,1908669007,redacted
b134cb9c8ddc7409,5202,1,2025-01-31,216,11,1,3754.54,false,31195866,below_threshold
b134e0934784de86,1292,5,2024-07-01,170,43,2,-5059.24,false,1908509778,review
b13525248521354a,5526,5,2025-01-22,1572,49,2,1512,false,5105970486,below_threshold
b1358972f04cf997,10509,4,2025-02-03,697,38,1,96174.98,false,1900502472,below_threshold
b135b3048fab14a9,12012,5,2024-08-29,1210,44,2,750,false,1908562610,redacted
b135ed589e255170,9885,2,2023-07-31,1154,13,2,259.38,false,202324CR00018960,below_threshold
b13618abc3d89b55,3384,1,2024-06-20,864,4,1,710.1,false,93281100,below_threshold
b1361fe7716f3c49,6761,2,2024-02-26,596,13,2,627.56,false,202324CR00052425,below_threshold
b1364521411757da,12012,5,2024-11-27,1508,47,2,794,false,1908646464,redacted
b13679fe23c1481f,1549,2,2025-01-15,1512,14,2,51412,false,202425CRCR00028165,below_threshold
b1367f2c9c60d1ec,7032,3,2024-07-19,1152,19,1,32304.74,false,2000008444,below_threshold
b136c6a21a05d697,5707,2,2024-05-14,1329,14,2,376.55,false,202425CR00007444,below_threshold
b136d0fb6d8b986c,362,2,2024-03-25,1154,13,2,333.26,false,202324CR00061165,below_threshold
b137ab96dd8000e5,4604,2,2024-04-15,1154,14,2,471.6,false,202425CR00002557,review
b137f7825d72abb1,432,3,2024-11-20,896,23,1,54591.9,false,994241,below_threshold
b1387a0a7a2e3dd3,12012,5,2024-10-30,1508,46,2,524,false,1908619734,redacted
b138a89f8337427b,9067,2,2024-12-23,30,14,2,13942.12,false,202425CRCR00045288,review
b138be37984d0285,12012,5,2024-10-30,1508,46,2,1034.47,false,1908620282,redacted
b138fe5f3ae581b3,12974,5,2024-03-28,158,39,2,2987,false,5105925270,review
b1390d8cd4546a7b,3970,2,2024-03-18,1154,13,2,742.77,false,202324CR00060012,review
b1392b9ca8bb2e53,11889,1,2024-09-24,35,7,1,51239.75,false,93339513,below_threshold
b1395a125c2e0b98,12012,5,2024-09-10,816,45,2,2720,false,1908571936,redacted
b139c9acf27ebe64,11703,2,2024-09-26,1177,14,2,670.88,false,202425CRCR00028881,redacted
b13a8ce9a76d83f2,10835,2,2024-07-24,208,14,2,502,false,202425CR00016381,below_threshold
b13ab69d8b485b4a,743,5,2024-07-03,816,43,2,1911,false,5105939811,below_threshold
b13af6e071fda933,7728,1,2024-03-07,927,1,1,554.4,false,31126112,review
b13b6d6e78d00b5f,7963,5,2024-04-12,730,40,2,-3941.64,false,1908430192,below_threshold
b13b8e36a581d755,12012,5,2024-04-02,192,40,2,1474.76,false,1908419114,redacted
b13bda91399f4710,130,4,2024-05-22,1065,29,1,490803.43,false,5100011234,ambiguous
b13c2692dc59da95,6131,5,2024-07-31,1335,43,2,804.3,false,1908538073,review
b13cb45567426f52,3667,5,2024-03-25,734,39,2,3435.39,false,5105924390,review
b13ce1211ed78b13,733,1,2024-06-05,813,4,1,8554.98,false,31142611,review
b13e42b895a6cc22,9956,5,2024-08-13,1242,44,2,1200,false,5105945368,below_threshold
b13ea6a061039ae2,4037,4,2024-08-09,1354,32,1,64738.87,false,1900226806,no_match
b1404e8f8748a7a4,3995,2,2023-07-13,1407,13,2,106.54,false,202324CR00012518,below_threshold
b140cb51b6d299a6,12012,5,2024-12-20,242,48,2,1947.96,false,1908679403,redacted
b1411a762d56148a,7674,2,2024-09-20,399,14,2,4270.05,false,202425CRCR00026810,below_threshold
b1429d535db4f105,121,3,2024-05-21,1345,17,1,84919.62,false,965283,review
b142c93c65d6a95a,11661,5,2024-04-18,352,40,2,-827.48,false,1700169567,review
b142ffad20a9981a,9885,2,2025-02-10,1154,14,2,854.35,false,202425CRCR00033344,below_threshold
b143090832c0d3c8,11184,5,2024-07-23,196,43,2,1041.67,false,5105942131,below_threshold
b143c5caf6f0748c,9885,2,2024-04-08,1154,14,2,436.23,false,202425CR00001407,below_threshold
b143d27dd186da6d,4515,6,2024-08-09,920,56,1,57140.68,false,2407MOJ442,below_threshold
b14467e9e52e5212,1545,5,2024-05-16,1319,41,2,10168,false,5105932561,no_match
b144bc5ea2f9eacd,6931,1,2024-03-08,469,1,1,160000,false,31123510,no_match
b146cb79524f06f0,12166,5,2024-06-11,1242,42,2,27235.22,false,1908482923,below_threshold
b147410af63de56a,7231,3,2024-04-03,744,16,1,122850,false,572137,below_threshold
b1475da5092e74ff,8928,2,2024-05-10,1027,14,2,250,false,202425CR00006225,below_threshold
b147875964079df2,1561,5,2024-08-27,378,44,2,1249.73,false,1908558488,no_match
b147e365b2ea9e65,10767,5,2024-05-08,1391,41,2,50505,false,1908452360,below_threshold
b14a61c69f500d40,2269,5,2024-04-25,1242,40,2,5212.94,false,1908440770,below_threshold
b14a666408b42071,11271,5,2024-11-28,105,47,2,16743.99,false,5105963150,review
b14b501d9755235a,6080,2,2024-12-23,1154,14,2,383.33,false,202425CRCR00044900,review
b14b768dcad83da5,12012,5,2024-07-24,1508,43,2,1981.96,false,1908530832,redacted
b14bc778ad321c4f,8329,5,2024-09-09,793,45,2,1764.84,false,1908571027,review
b14c0a72b3a2d014,1561,5,2024-05-09,378,41,2,1631.65,false,1908453093,no_match
b14c5ea3f4b67fef,9960,2,2023-12-22,30,13,2,-2654.83,false,202324CR00045710,below_threshold
b14dee1d38a6c9d0,11187,2,2023-05-03,1186,13,2,41.66,false,202324CR00002789,no_match
b14df5be4403fe9f,12012,5,2024-04-03,1508,40,2,818.9,false,1908421582,redacted
b14e06aa3d31598e,2540,2,2024-06-21,1177,14,2,386.4,false,202425CR00013780,below_threshold
b14e542105dc8e3e,12012,5,2024-04-02,192,40,2,1474.76,false,1908419129,redacted
b14e761b74ac1357,3970,2,2025-02-03,1154,14,2,256.31,false,202425CRCR00031657,review
b14e84dc4d3baf25,12012,5,2024-04-17,410,40,2,556,false,1908434259,redacted
b14f3032300b19cf,11800,2,2024-11-22,1484,14,2,11904.75,false,202425CRCR00038129,review
b15006e109c9ca3d,12983,2,2023-09-25,1154,13,2,288.86,false,202324CR00029109,review
b15075bf4f8cf1e3,5602,5,2024-09-12,160,45,2,846.6,false,1908574962,below_threshold
b150f5d8eb93b573,8796,5,2024-06-24,664,42,2,569.8,false,1908501642,below_threshold
b15106f69c7306af,1087,5,2024-10-09,771,46,2,665,false,1908600490,below_threshold
b15137c5b3a5afcd,10699,2,2023-06-02,74,13,2,3000,false,202324CR00010092,no_match
b1517b99c3ffea0f,7422,2,2024-03-20,1127,13,2,1170,false,202324CR00058248,below_threshold
b151c6b69398004d,11171,2,2024-11-04,74,14,2,3238.07,false,202425CRCR00036041,below_threshold
b1521aafefbe6645,6636,4,2024-09-05,1272,33,1,60535.73,false,5100033481,no_match
b152992c2ceac34e,10368,2,2024-11-04,74,14,2,3904.93,false,202425CRCR00036063,review
b152998a45acfab8,8990,1,2024-07-18,813,5,1,994,false,31156428,review
b152e962cb21fed7,2055,2,2023-12-04,74,13,2,2843.32,false,202324CR00042368,below_threshold
b152ef1b79f1d081,3416,5,2024-10-18,1319,46,2,18333.33,false,5105955679,review
b1531d147aaab9d6,9960,2,2024-11-25,30,14,2,2794.8,false,202425CRCR00040234,below_threshold
b153d00de0e7eae4,9067,2,2024-02-27,30,13,2,7071.73,false,202324CR00056626,review
b153d63e25168383,12923,2,2023-06-08,1173,13,2,260.42,false,202324CR00011262,below_threshold
b1549ceb51ff4f7d,10215,2,2024-12-23,1525,14,2,430,false,202425CRCR00045585,no_match
b154fefaba2096bf,10999,2,2024-11-27,1177,14,2,11784.83,false,202425CRCR00038958,below_threshold
