supplier_id,supplier_key,supplier_name,company_number,legal_name,company_status,incorporation_date,name_variant_count,is_resolved,unresolved_reason,match_tier,match_confidence,resolution_state,is_individual_withheld
10493,c9804cb635693530637527b34b449428dcf2b1aa710cd94af650cf7ab0e531a9,WORKING YOUNG CIC,11587255,WORKING YOUNG CIC,Active,2018-09-25,1,true,,2,high,Resolved to Companies House,false
10494,c9845dd0763333ac3d6b5197f187c369e6d315c7cf4e1c22afd56cd5f5066b75,BROXTOWE BOROUGH COUNCIL,,,,,1,false,no_match,5,none,Unresolved,false
10495,c98625ad6a627e1703708ecef178f9da4e9dfcfac81e28fb26bdd41e4b7c32ee,Atkins Realis,,,,,1,false,ambiguous,5,none,Unresolved,false
10496,c9875d77ee53146fd4db965ba10638fd31426ebcdf00574816e187ee9b9995a1,VIRTUALSTOCK LIMITED,05078942,VIRTUALSTOCK LIMITED,Active,2004-03-19,1,true,,2,high,Resolved to Companies House,false
10497,c987a13d66fbe8a749f6e93cec4e99df92934fa1ee66b13a5f684fa7f6c771fc,EMEC PROTOTYPING GMBH,,,,,1,false,no_match,5,none,Unresolved,false
10498,c9883d033b1c25a41340adbde77715ca72b2599fab70b8f7a8bac49a00c5464c,COMPASS CHILDREN'S HOMES LIMITED,04318432,COMPASS CHILDREN'S HOMES LIMITED,Active,2001-11-07,1,true,,2,high,Resolved to Companies House,false
10499,c988ff65e01e1818f64b67645e260e498f2f0176fdf591abbae0a9ae092dabc1,RED SNAPPER MANAGED SERVICES LIMITED,11348857,RED SNAPPER MANAGED SERVICES LIMITED,Active,2018-05-08,1,true,,2,high,Resolved to Companies House,false
10500,c98fdbf29e14f458063b4d119a1581d385dd097a577bee4c862ed67df114fabd,CENTENNIAL PROPERTY LIMITED,08861768,CENTENNIAL PROPERTY LIMITED,Active,2014-01-27,1,true,,1,high,Resolved to Companies House,false
10501,c9a3c4ccfb71dcb29e82799f2d916e1c8062c40b980ec1e63b0a62225c7fe74d,SP RUBY UK,,,,,1,false,below_threshold,5,none,Unresolved,false
10502,c9a5cb872ab54cdf2bfe3c86d25d0f13b71c9895653b19e218dbced2b2ff64ba,Stephensons Solicitors,,,,,1,false,review,4,review,Awaiting review,false
10503,c9a8c0a1b7977536c4a349202e749a2e3fc51c7888558b114185b636237d5b2a,JLES NORTHERN LIMITED,06226479,JLES NORTHERN LIMITED,Active,2007-04-25,1,true,,2,high,Resolved to Companies House,false
10504,c9ab0442c883fcef3860aeac24078736ce3752c189e5d042e09019f885ab3d64,GREENWICH LEISURE LTD,IP27793R,GREENWICH LEISURE LTD,Active,1993-06-21,1,true,,2,high,Resolved to Companies House,false
10505,c9afba3b4736979d7caa6e2a1b418c8ea514468562b7be6b150fee919be374d3,PRO-COACHING LIMITED,06230127,PRO-COACHING LIMITED,Active,2007-04-27,1,true,,2,high,Resolved to Companies House,false
10506,c9b6e464032f260bdefd692b36d32a8d404f62c3177783174b21924d3015515f,Oakland Care Home,,,,,1,false,below_threshold,5,none,Unresolved,false
10507,c9ba92087d15bb835576247cf3b1b0cd23d299dd2271902ef5359b79bd0f59e4,MILES MACADAM LIMITED,03031039,MILES MACADAM LIMITED,Active,1995-03-09,1,true,,1,high,Resolved to Companies House,false
10508,c9bab577c76445f89a6ca953e180271aaf6450bf179c474b4ede06fa334cb0c5,INTANDEM SOLUTIONS LIMITED,04655617,INTANDEM SOLUTIONS LIMITED,Active,2003-02-04,1,true,,2,high,Resolved to Companies House,false
10509,c9bc3aa68045a47a283928ce9187017acc99026adac9f79446c873e321917430,CURRYS BUSINESS,,,,,1,false,below_threshold,5,none,Unresolved,false
10510,c9bdca5c1f2d394498fbfb37819dce8cf71a4547f6ef77afbf55c394911420af,Acomb Alive!,,,,,1,false,no_match,5,none,Unresolved,false
10511,c9c45d6f7a89ed632b7c7d06b6f7c5bdc9bb820a8a0e97d45d3a006ae82c24f6,CITY LEAP ENERGY PARTNERSHIP LIMITED,14298622,CITY LEAP ENERGY PARTNERSHIP LIMITED,Active,2022-08-16,1,true,,2,high,Resolved to Companies House,false
10512,c9c591f0246e7710a9cc332ba521ee7634180c7d76cdba1ef8d6668595f85849,Amazon Web Services UK,,,,,1,false,below_threshold,5,none,Unresolved,false
10513,c9c7333c1e9dd10163e9e4c01e642e437bc415ee4d137d05047525ce72355c20,MALLATITE LIMITED,02621328,MALLATITE LIMITED,Active,1991-06-18,1,true,,1,high,Resolved to Companies House,false
10514,c9c80bfcf887191d51b588163256e1b2533a1d3794c3407c5be41289c22238ed,Bishopthorpe Parish Council,,,,,1,false,no_match,5,none,Unresolved,false
10515,c9cfba7cc496d45e0102245012f32390cf6fe1a5491db7d7737b584081232535,THRIVE DANCE,CE007481,THRIVE DANCE,Active,2016-06-09,1,true,,2,high,Resolved to Companies House,false
10516,c9cfbb5a6ccef0802e70b7d3a2b435ac4121c38610b077e60e265ff1dce7c9c4,Thomasson Memorial School,,,,,1,false,no_match,5,none,Unresolved,false
10517,c9dbf8a38197c90663c91e39fae56b5cbef2b0002c732b2ffaf3d192396dea90,Wilmer Cutler Pickering,,,,,1,false,below_threshold,5,none,Unresolved,false
10518,c9dfd4d4ac2be104195026530b53ecd669317d1e3a51f0dc06c11319ec84fbbe,Individual — name withheld,,,,,1,false,no_match,5,none,Unresolved,true
10519,c9e13f0eeaf8acedc7d04f7072a5c6e96d554ff27a976f714f8884248a2f2ec4,Moorside Primary Academy,,,,,1,false,below_threshold,5,none,Unresolved,false
10520,c9e323905c5ef5a055c0bd4ba57f197a149c8f074429d2d92f00bee84e42f48f,Adatis Consulting Limited,,,,,1,false,ambiguous,5,none,Unresolved,false
10521,c9ed9f733565f0f0b5096f88c2d2712f8377d779328c9123e90a5925fbc0731e,Redland Parish Church,,,,,1,false,no_match,5,none,Unresolved,false
10522,c9f5c1c121ac2638af9e137afeabe33f1f75e99d0dd82fc5551fe932418af6d8,Haskins Giftware,,,,,1,false,no_match,5,none,Unresolved,false
10523,c9f7330728f826d36e60c7fe4b884ff3b95a8f018b6bfd01dae3d7a35cac42d9,Sitekit Solutions Ltd,,,,,1,false,review,4,review,Awaiting review,false
10524,ca003fa72e13a5b436a110c2aca7d90aa766dc5d767613be6ea150c6c077e1be,ALCHEMY MOTION PICTURES LTD,13292801,ALCHEMY MOTION PICTURES LTD,Active,2021-03-25,1,true,,1,high,Resolved to Companies House,false
10525,ca12458da37c2969cfbcdadaf774773ba2edf1772834ee1075b1ceeec59734dd,CLES,,,,,1,false,below_threshold,5,none,Unresolved,false
10526,ca1495036f93899df4fec1bfa0021f5e109cbe7055191d7a272c4a4fffb717e2,Pixel Financial Management,,,,,1,false,review,4,review,Awaiting review,false
10527,ca17297bdc8b4358cc919c2265627ffcc79b39552100915617dd7ff3ddf6259c,Mail Solutions,,,,,1,false,review,4,review,Awaiting review,false
10528,ca1966d35f47b6ab2e0ef8e7335d801df014895689dc776d7eec1051546d5027,Colony,,,,,1,false,below_threshold,5,none,Unresolved,false
10529,ca26ef88f7a81717b93ae02674d1ff49e828d825bc56d93f0974df510acd7ed2,Brain In Hand Ltd,,,,,1,false,ambiguous,5,none,Unresolved,false
10530,ca2c57b09ee463d88628b477cf2a3fc38a3e4056ac048d03720033bbf3d50a7f,NEW EARSWICK NATURE RESERVE,CE015496,NEW EARSWICK NATURE RESERVE,Active,2018-10-31,1,true,,2,high,Resolved to Companies House,false
10531,ca3387dd69f79d2e6e98a5dca5eff133fe718a83154f9d0e1ed88756ef9c465e,B&M Retail Ltd c/o Kennedys LLP,,,,,1,false,no_match,5,none,Unresolved,false
10532,ca35d69c00cf621fc618f1fc8479dd04a4179584806a5aefe674e3e5787c8777,FLYFORM LTD,09735009,FLYFORM LTD,Active,2015-08-16,1,true,,1,high,Resolved to Companies House,false
10533,ca361695b9262fb4d40ae84d9d811c081626a11b5cb48d5645c92c9bf89eb30f,IMMIGRATION SOCIAL WORK SERVICES LIMITED,12989336,IMMIGRATION SOCIAL WORK SERVICES LIMITED,Active,2020-11-02,1,true,,2,high,Resolved to Companies House,false
10534,ca36612227ee3a32807ef902ed2106297025fb4d9cabb4e1696e99b6604d640e,RIJ GROUP LIMITED,13539480,RIJ GROUP LIMITED,Active,2021-07-30,1,true,,2,high,Resolved to Companies House,false
10535,ca3895bc3a2f9c72916809c93bccec28371365935c1da8fd5478a701fbf3e561,Kindercare Harrogate Ltd/Busy Bees Nursery,,,,,1,false,no_match,5,none,Unresolved,false
10536,ca3af82428d3334601e0d6ecc415436ed2f71927f5a73ed4c87591b71868a5f2,PLANBOX IMAGINATIK LIMITED,11725320,PLANBOX IMAGINATIK LIMITED,Active,2018-12-13,1,true,,2,high,Resolved to Companies House,false
10537,ca3ef295f86504690101ecded9e49fc729dfe57cef3f7993dfa62888920d2ccd,LONDON BOROUGH OF RICH / WANDS,,,,,1,false,below_threshold,5,none,Unresolved,false
10538,ca41e892a0a069689312a35659b55a4cfa4b652246c5c50bc24e4babed924775,5AB CARE LTD,11164051,5AB CARE LTD,Active,2018-01-22,1,true,,2,high,Resolved to Companies House,false
10539,ca44f7710f0f637d2c165d26e619862e4662a85420591925b6debe30383c8e79,Friends of Sackville Gardens,,,,,1,false,below_threshold,5,none,Unresolved,false
10540,ca4c8f622d08fe95a9b40c50681088fcd9a3954dddba1783a02f2c300468c5e9,MILTON KEYNES BC,,,,,1,false,below_threshold,5,none,Unresolved,false
10541,ca4e1fbbc901859866ff4f91ad84554c3103b801924e4d1d45420025c3e2b456,NETWORK RAIL LIMITED,04402220,NETWORK RAIL LIMITED,Active,2002-03-22,2,true,,3,medium,Resolved to Companies House,false
10542,ca50eec46fc2870fb9b3e31bc9be91deecf7cb3b065c9c481706e61828538cde,ADAM LEDGER PROPERTY LAWYERS LIMITED,11661896,ADAM LEDGER PROPERTY LAWYERS LIMITED,Active,2018-11-06,1,true,,2,high,Resolved to Companies House,false
10543,ca550241c0ebf636ff51a010d8fabb5ec6a418078ca6fb9c7b3cd93a6b6990ea,Greenshoot Care Services,,,,,1,false,review,4,review,Awaiting review,false
10544,ca56e902ae023930fb9533d797b75052739cd799cb39ca7d2c0ff487e5906f9e,Sarah Woodfine,,,,,1,false,below_threshold,5,none,Unresolved,false
10545,ca614f2d815363c251e908bf3b747c62b5394befb3b92f4dfce8af23ea1711bb,CHARLES WILSON ENGINEERS LIMITED,01393410,CHARLES WILSON ENGINEERS LIMITED,Active,1978-10-10,1,true,,2,high,Resolved to Companies House,false
10546,ca65248f4a65d503fe20ae2ed26ab61f6413d4ef2dbb27a3991117b77218e661,Taylor Rose TKW Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
10547,ca6c3c378711fd5e0ed2fcf721ff781735133b3ab1fafd848109c1151733fa10,Community Dog Cafe,,,,,1,false,below_threshold,5,none,Unresolved,false
10548,ca6d4358821d5722c3a93774831f078da8913519960376727279aafb9abad972,SSE ENERGY SUPPLY LIMITED,03757502,SSE ENERGY SUPPLY LIMITED,Active,1999-04-22,1,true,,1,high,Resolved to Companies House,false
10549,ca74008e476239c4025ee4fcd5564b4f4aada67546766436d9d8f72e6c60503b,Sagitta Media,,,,,1,false,below_threshold,5,none,Unresolved,false
10550,ca74137f893496753f343c73b305bb4149e3dec156775245b6dd3a5e6a4186b4,RYANAIR DAC,,,,,1,false,below_threshold,5,none,Unresolved,false
10551,ca76ea31b0a8dc9001245fc5d08a4a823720306ac87cef4daeae1507fcb024db,RICS The Royal Institution Of,,,,,1,false,below_threshold,5,none,Unresolved,false
10552,ca77481deb4ecf4b1dac00c2d91be58cabe76db825173e75aecdea88ee74649b,DURHAM CONSTABULARY,,,,,1,false,below_threshold,5,none,Unresolved,false
10553,ca7e0b7eb1e6bd9f754f61a0cb253f71fe2101d1012b68cf690b446846b2f5d1,BW3 – Business Working in Wythensha,,,,,1,false,below_threshold,5,none,Unresolved,false
10554,ca880291b0e8efb1474e9539349cf515f88b9ad77c0017fac773da7df99d5a40,COPYRIGHT LICENSING AGENCY,,,,,1,false,ambiguous,5,none,Unresolved,false
10555,ca8b3b3ded62689e44e179cb0410a26b344b108f0abba7658785f1fa8bc9441b,PHOENIX EQUIPMENT LTD,SC616009,PHOENIX EQUIPMENT LTD,Active,2018-12-12,1,true,,2,high,Resolved to Companies House,false
10556,ca8b3b925de933b265c6851ddf0f27057e5d660f504efa0f3fef2154276331ab,LNRS DATA SERVICES LIMITED,00151537,LNRS DATA SERVICES LIMITED,Active,1918-09-27,2,true,,1,high,Resolved to Companies House,false
10557,ca8d1120b95bdf63d8ed090f3844eeaf01c92c880e4be9f032ad415708c4412f,DR'S DIRECT LTD,,,,,1,false,below_threshold,5,none,Unresolved,false
10558,ca938792bb337ede724ec1f8de5cdd77eee20ea2409fc91ad34d8437dcb54350,WMB Born2reign Day Nursery,,,,,1,false,no_match,5,none,Unresolved,false
10559,ca9815d994dfc108fd4332b3fa187ac57ecc56f4f5b8d61169ea8c518626d83c,Angus Mcewen-Smith,,,,,1,false,below_threshold,5,none,Unresolved,false
10560,caa0e061e5ac42e5077b613aea3381c43b33f99d183cf207885ed305ad950731,Outer Temple Chambers,,,,,1,false,review,4,review,Awaiting review,false
10561,caa41d35fe90064e47540343edce676dcde5bc97b5499f1894203c1af79c2f2d,PLANT CO-OPERATIVE CIC,15042915,PLANT CO-OPERATIVE CIC,Active,2023-08-01,1,true,,2,high,Resolved to Companies House,false
10562,caa487eae44d68e1f3fe7c17297cfb6fa446b736b0a5b927a4229ae2b4ca139a,SOUTHWELL & PARTNERS LTD,12474332,SOUTHWELL & PARTNERS LTD,Active,2020-02-20,1,true,,2,high,Resolved to Companies House,false
10563,caa5527e3e5c58f24384da3e7cb9e430aa09d597852f8aba0a2bfc8ac035eb7b,ChatterTwo,,,,,1,false,no_match,5,none,Unresolved,false
10564,caa992e7f177dbe1253c40ab989fbe9e068d3a225ca54f5021e22303eef424ef,Andy Copps Storytelling,,,,,1,false,below_threshold,5,none,Unresolved,false
10565,caaa9689b255f4542e5dad4ec0dfb567edc4ea608e12ceabdd5b840cf537961b,ADVICE NI LTD,,,,,1,false,review,4,review,Awaiting review,false
10566,cab06c2df768244bf59284bc5a60e62f9fc5d50b96be97e3b26176fb3dddc6e9,CIRIA,,,,,1,false,ambiguous,5,none,Unresolved,false
10567,cabe64e663f5a79d9d1070fef207f43257cfbe53392ade951d2cda2756e0212d,FAIRFIELD HIGH SCHOOL,08936256,FAIRFIELD HIGH SCHOOL,Active,2014-03-12,1,true,,2,high,Resolved to Companies House,false
10568,cabf100174b805db9b34012e54ac1de58c7c4137b4e9007975224fd22f472175,BAM MORGAN SINDALL JOINT VENTURE,,,,,1,false,no_match,5,none,Unresolved,false
10569,cacca946c109275ba7671fc6dcd3f339bd448f052893ef347d486bdae91825dd,CHESTER SEXUAL ABUSE SUPPORT SERVICE,,,,,1,false,below_threshold,5,none,Unresolved,false
10570,cacee18f7210061ed931651f8621adac90795c843f45ae85f3c846e0d196fbd4,Waterfield Joiners,,,,,1,false,below_threshold,5,none,Unresolved,false
10571,cad33e5f6bd86d3fb7b7ddcdb706f4c76f882619eb9f1b4cc380ccab35f2f7f5,ADS SCAFFOLDING (YORK) LIMITED,07970220,ADS SCAFFOLDING (YORK) LIMITED,Active,2012-02-29,1,true,,2,high,Resolved to Companies House,false
10572,cad8eacb3586bc2cf4c672503b642948d16fc397701510055ecae67c6e9c5bb9,WADSWORTH SECURITY PRODUCTS,,,,,1,false,review,4,review,Awaiting review,false
10573,cae4b4a7713e80af45dd28af4c7bdeb0939a107b088ea1bbb0a058a7c5f4ff42,SHEFFIELD CITY COUNTY COUNCIL,,,,,1,false,no_match,5,none,Unresolved,false
10574,cae5f49fcf8f7d7c00e6ea2f70f6157ed98dfa9c7f67d2d86e51c32ddcbd7c21,Individual — name withheld,,,,,1,false,no_match,5,none,Unresolved,true
10575,caea62749ebb229d8873368b9e86be6f72919dd4017da3447c343e1239e81fe8,SUMUP  *PBKPAINTINGDECORA,,,,,1,false,no_match,5,none,Unresolved,false
10576,caef3b9836b7caa38f27ac375cc6194b8828adf5d316891df10643d0ccf7360f,University College London (UCL),,,,,1,false,below_threshold,5,none,Unresolved,false
10577,caf21d1b25916232ee753ec62e3037b8f49a9983d5cc6208066e82a5a353d356,Little Bugs Childcare,,,,,1,false,review,4,review,Awaiting review,false
10578,cafa9de215b07dde9713300cacbed2a28534b2243608f9bc50fa5261106f6252,RAINBOW FOSTERING SERVICES LTD,03674231,RAINBOW FOSTERING SERVICES LTD,Active,1998-11-25,1,true,,2,high,Resolved to Companies House,false
10579,caffcf5eb1a5264edb94620d624a4e0ccd5d1516d217e301b9852099f76f5719,BOSTICO INTERNATIONAL LTD,07063719,BOSTICO INTERNATIONAL LTD,Active,2009-11-02,1,true,,2,high,Resolved to Companies House,false
10580,cb02433912d2cf7bc152cdcaf66dee9614b027c5e835dc08121e99f166eb74fb,SIGNAGE PRINT IDENTITY LIMITED,15192491,SIGNAGE PRINT IDENTITY LIMITED,Active,2023-10-06,1,true,,2,high,Resolved to Companies House,false
10581,cb0a3a89be5c03262e9e33845c2715a7b6925bc5ac32fc245fc6e340763ab43f,TARMAC TRADING LIMITED,00453791,TARMAC TRADING LIMITED,Active,1948-05-07,1,true,,2,high,Resolved to Companies House,false
10582,cb0a92e018319f45d013a4cd69b91e5baef8cd13b02691edf4cc9c2b43506188,LADYBIRDS NURSERY LIMITED,04406204,LADYBIRDS NURSERY LIMITED,Active,2002-03-28,1,true,,2,high,Resolved to Companies House,false
10583,cb0d10c7c5f68314fc560c02cf66d6c4b91eb48a0b96c1620dfd5811a485111c,LINCOLNSHIRE COUNTY COUNCIL,,,,,2,false,below_threshold,5,none,Unresolved,false
10584,cb0fbeb32e5aed36c88c02decc8dc595ecfe6ee60ac28f11eba6d4deee96af42,Honeybear Day Nursery,,,,,1,false,below_threshold,5,none,Unresolved,false
10585,cb1606f115eda05e5507cf41cd260aff045960b942bd85a9f91ee39c024ed30b,THE KNOWLEDGE ACADEMY LIMITED,06865896,THE KNOWLEDGE ACADEMY LIMITED,Active,2009-04-01,2,true,,1,high,Resolved to Companies House,false
10586,cb23274a2964f766ad8283269a1577381864c4240213421d5a393bb0524d71aa,C H Grant,,,,,1,false,below_threshold,5,none,Unresolved,false
10587,cb24a030ed63bb7359ee6235b6ef52d2606882931951a89b13a6f6622213c95c,Birchall Blackburn Law,,,,,2,false,below_threshold,5,none,Unresolved,false
10588,cb2691f6a29ed31a38229e7365a10b06ecfd818b8d6f78ad395d90f6222875af,Cellmark,,,,,1,false,below_threshold,5,none,Unresolved,false
10589,cb28284ebf1fe458d8557ffa8996dfdd7824fc0d9a17f0956999e23beebdac06,ADVANIA,,,,,1,false,below_threshold,5,none,Unresolved,false
10590,cb35e3e71b2e0d6fc9da29632e711462973a28b81a2b5df5ebbb2a7ed4585b60,VULCAN FIRE TRAINING CO LTD,05441853,VULCAN FIRE TRAINING CO LTD,Active,2005-05-03,1,true,,2,high,Resolved to Companies House,false
10591,cb36f1816c9e8f321e6fef5f258de7fe7e62b17f1bf78ac6e89660d820af5ef6,AWESAM CREATIVE LIMITED,09623510,AWESAM CREATIVE LIMITED,Active,2015-06-04,1,true,,2,high,Resolved to Companies House,false
10592,cb3a49374592867158cfb76589deec027d7e36e62a77bebb8d1204176634a988,Barlow Hall Primary School,,,,,1,false,below_threshold,5,none,Unresolved,false
10593,cb3c0fb030433736ebddcb781641636b6104c8522f6997dec297e6eea5617180,SIGNIFICAN'T (UK) LIMITED,04724725,SIGNIFICAN'T (UK) LIMITED,Active,2003-04-07,2,true,,2,high,Resolved to Companies House,false
10594,cb3d5bca9f5eb77ee3b5565ed6ed4c494994b476839e03356ac0334377633602,Marlborough Road Academy,,,,,1,false,below_threshold,5,none,Unresolved,false
10595,cb43a77de0f5ed48a1e5ae8326af38bbd9280a854f40fe3212f292248e148f7c,TANG HALL COMMUNITY CENTRE,CE000703,TANG HALL COMMUNITY CENTRE,Active,2014-01-24,1,true,,2,high,Resolved to Companies House,false
10596,cb4d0cdd1ec03cfabc6e12fd5007c335b2d253a60a2acb391c3145c34e95d750,ABLE INVESTIGATIONS & ENFORCEMENT SOLUTIONS LIMITED,07309056,ABLE INVESTIGATIONS & ENFORCEMENT SOLUTIONS LIMITED,Active,2010-07-08,1,true,,2,high,Resolved to Companies House,false
10597,cb50b56d0d96457d67629c455961acdad63d0189018e2f88db52d1b62a672027,Higher Blackley Comm Organisation,,,,,1,false,below_threshold,5,none,Unresolved,false
10598,cb515079ff45f99dfd637774cc3a5408416d20791f459c9f3a60b1bafd7509ac,ALWAYS PRECIOUS LTD,07893872,ALWAYS PRECIOUS LTD,Active,2011-12-30,1,true,,2,high,Resolved to Companies House,false
10599,cb5adb88aa8ba96a133b8fc1cacfc88148b3563ab081bb0660b079c3c8552e01,THINKS INSIGHT AND STRATEGY (BRITAIN THINKS) LIMITED,07291125,THINKS INSIGHT AND STRATEGY (BRITAIN THINKS) LIMITED,Active,2010-06-22,1,true,,1,high,Resolved to Companies House,false
10600,cb601dee95e571c4c282f64104e9a7260f13e32545ec494d4d1b68bbbdca4137,Parkcare Homes (No2) ltd T/A New Stead House,,,,,1,false,below_threshold,5,none,Unresolved,false
10601,cb67204121d6ed5d17dceb828b2e36bcecfd8f0327363779111df5f5efa637ed,BERGAMO HOLDINGS LTD,09951142,BERGAMO HOLDINGS LTD,Active,2016-01-14,1,true,,2,high,Resolved to Companies House,false
10602,cb6c10ac63772f908f27f0155852606327e0c802467d8d556648a8e6a59761d0,ROKILL LIMITED,09368282,ROKILL LIMITED,Active,2014-12-29,1,true,,2,high,Resolved to Companies House,false
10603,cb72ff41b232ec5fd154fa698fb00c7fe86abdf95dcee79793f976605b29509f,FACEBK DEQXQVFW92,,,,,1,false,no_match,5,none,Unresolved,false
10604,cb7aa534f7ebdefc10feb32a073792b84cbf56363685bf102f73da1141ff4160,FC United Ltd (Club),,,,,1,false,below_threshold,5,none,Unresolved,false
10605,cb81b5fd1c5c5019943e3f387d7557b4c24df99972268c17370c33c4a55396bd,SORRELL (YORK) LIMITED,00581869,SORRELL (YORK) LIMITED,Active,1957-04-08,1,true,,1,high,Resolved to Companies House,false
10606,cb8eb9af7f12b6d7477419f6f93806a565dfddc07c360a88d1958b2b425e167c,ETESIAN GREEN LIMITED,12948367,ETESIAN GREEN LIMITED,Active,2020-10-13,1,true,,2,high,Resolved to Companies House,false
10607,cb8efc955ff21c4d64b4dbeb6c5c9e14b1daaeb68b4cc1f1229a74cd334841a8,R.P. TYSON CONTRUCTION LTD,,,,,1,false,below_threshold,5,none,Unresolved,false
10608,cb9517038b58993228166bd1a88e086a2165a54497e472e93ca1d5f05680339b,CHASERIDER BUSES LTD,13309223,CHASERIDER BUSES LTD,Active,2021-04-01,1,true,,2,high,Resolved to Companies House,false
10609,cb9b642bc98a2581ac57bcf5dc8aaac74f66a8ddf72509bcbcc1cfe79bc78e8c,Oak Education,,,,,1,false,below_threshold,5,none,Unresolved,false
10610,cb9bc0fc04c5618c96030e8275aee430460b3baccf7f5889e15d04b9b995bf19,AVON SERVICES LIMITED,04495916,AVON SERVICES LIMITED,Active,2002-07-26,1,true,,2,high,Resolved to Companies House,false
10611,cb9c352bfc8d0a762a53add8649cabd16ab1e7ade52d6244de37adfb8070e920,The Island,,,,,1,false,below_threshold,5,none,Unresolved,false
10612,cb9e292181bad6f7ea21cd5df640b26cda464c89e2e9f157522c9ddb84f471fd,YORK RESCUE BOAT,CE000841,YORK RESCUE BOAT,Active,2014-02-19,1,true,,2,high,Resolved to Companies House,false
10613,cba36f4fd0a7e233c774fa369f1a76c292abdf12cc2e61ed9c41996e66a39841,Lea's Childminding,,,,,1,false,below_threshold,5,none,Unresolved,false
10614,cba4424191db7ccc98499dafe06f2cd18e54f5e297188fa3058f091e83ca9433,YPO Productions,,,,,1,false,below_threshold,5,none,Unresolved,false
10615,cbaaf0adb5e56aee6f180189109c655209953a76dee7da053b302e5285b2e63d,GLENFIELDS CARE HOME LIMITED,05523467,GLENFIELDS CARE HOME LIMITED,Active,2005-08-01,1,true,,2,high,Resolved to Companies House,false
10616,cbb05e774b9116ef60e53d83e4be17b3156f29345d49beec99eab3af6855c15d,C2C SOCIAL ACTION,CE002555,C2C SOCIAL ACTION,Active,2015-01-05,1,true,,2,high,Resolved to Companies House,false
10617,cbb799cb17fef2bd426856793b8b77bbee4f81023170f9c74b5f526e5f4dc81d,BUILD MAINTAIN BRISTOL LTD,12751584,BUILD MAINTAIN BRISTOL LTD,Active,2020-07-17,1,true,,2,high,Resolved to Companies House,false
10618,cbc26a5be5aec1bef64945b78e97a4f82e409f0036ffe7d5ea4ed83ade8996c8,York Triathlon Club,,,,,1,false,below_threshold,5,none,Unresolved,false
10619,cbc637ec96c7029813fbf5d30ad6999367d10dc12965125c2a82f7a67226096d,The Co-op Academy of Manchester,,,,,1,false,below_threshold,5,none,Unresolved,false
10620,cbc9f98a189dd9a6e653c360e22794b1e3f985b92cb15142bff4cac7d748a2c2,CRM Services Limited,,,,,1,false,below_threshold,5,none,Unresolved,false
10621,cbd0b8d8721c17ccae89aa91d674850bea59b970bf6eacc05ccfd4c4a613512b,KELLAWAY BUILDING SUPPLIES LIMITED,02118777,KELLAWAY BUILDING SUPPLIES LIMITED,Active,1987-04-02,1,true,,2,high,Resolved to Companies House,false
10622,cbd1606cf8ad01f4e225e4ebcc4e27dee7a23f217b5677a1c10d907ac2b0fd5b,LATCHKEY & VAULT,,,,,1,false,review,4,review,Awaiting review,false
10623,cbd606002897e8581ceaa068ab7cfca9b8a06eed03c0e96c6bb3c6e74cf31c7a,TGN Construction (Yorkshire) LTD,,,,,1,false,below_threshold,5,none,Unresolved,false
10624,cbd69a631edb1af1d99e5ca5c1d992c7c85282ee63f6caf043fc06977d3a9618,The Pathway Team,,,,,1,false,below_threshold,5,none,Unresolved,false
10625,cbd9cb6f5f5243abff029fb30bfcb4dca2130418fbff5c2eada71a5d8537630e,MOSTON JANITORIAL SUPP,,,,,1,false,below_threshold,5,none,Unresolved,false
10626,cbdbbf6c404581a0997254a56b248368a2d7e33bf05b089a08e965ce0077dd06,SOFTWIRE TECHNOLOGY LIMITED,03824658,SOFTWIRE TECHNOLOGY LIMITED,Active,1999-08-13,1,true,,1,high,Resolved to Companies House,false
10627,cbddf7fa51a311b4ce07fbb8eeacd564d40a55f964e9f433f475bec4c8be72fa,CYCLESTREETS LIMITED,06948959,CYCLESTREETS LIMITED,Active,2009-07-01,1,true,,2,high,Resolved to Companies House,false
10628,cbde219b136e76bfe1d3211db723aa42c720571b19bfbc0c926bccf55eabf541,CHURCHES FIRE SECURITY LTD.,02703471,CHURCHES FIRE SECURITY LTD.,Active,1992-04-03,1,true,,1,high,Resolved to Companies House,false
10629,cbe72cc35c0b778cbd8540e19236474b5de53a84331aaa7b7cb3f598e40fe8a3,AC Landscapes and Treeworks UK Ltd,,,,,1,false,below_threshold,5,none,Unresolved,false
10630,cbf4014006e549f93c147515555c6873fc598b54242f6c3a4f1f01d12e6f07ac,ORGVUE LIMITED,05454622,ORGVUE LIMITED,Active,2005-05-17,2,true,,1,high,Resolved to Companies House,false
10631,cbf82bf3d0a9b43acc48212c774c256b3f07953c6dea9547d106992bc7a39646,SIGNET SIGNS LIMITED,01352965,SIGNET SIGNS LIMITED,Active,1978-02-14,1,true,,2,high,Resolved to Companies House,false
10632,cc05eccdd070cd73b03dc7de2e8d21dec81f4ba79aed7a0623622745068fa1f7,C2E842100019E UKVI,,,,,1,false,below_threshold,5,none,Unresolved,false
10633,cc06b954487814c882a2b0f7069ca69128a52c583c8f8d01a5990809c77ba2da,4WINGS NORTHWEST CIC,08514509,4WINGS NORTHWEST CIC,Active,2013-05-02,1,true,,2,high,Resolved to Companies House,false
